DATE,NASDAQ.AAPL,NASDAQ.AMZN,NASDAQ.ASML,NASDAQ.AVGO,NASDAQ.COST,NASDAQ.GOOG,NASDAQ.GOOGL,NASDAQ.META,NASDAQ.MSFT,NASDAQ.NVDA,NASDAQ.TSLA
1733324580,243.22000122070312,218.61000061035156,717.7338256835938,171.5800018310547,981.0599975585938,174.39999389648438,172.82000732421875,613.8400268554688,437.6400146484375,141.1750030517578,350.2799987792969
1733324640,243.32000732421875,218.81939697265625,718.1400146484375,171.36000061035156,981.3049926757812,174.46499633789062,172.89500427246094,614.9000244140625,437.25,141.19500732421875,350.0600891113281
1733324700,243.5,219.06500244140625,718.469970703125,171.82249450683594,982.2449951171875,174.58999633789062,173.03500366210938,615.2100219726562,437.57000732421875,141.38150024414062,350.44879150390625
1733324760,243.57000732421875,218.83990478515625,718.8699951171875,171.86500549316406,981.6599731445312,174.57000732421875,172.99000549316406,615.3201293945312,437.68499755859375,141.32000732421875,350.54998779296875
1733324820,244.0614013671875,218.9095001220703,719.1199951171875,172.02000427246094,981.7349853515625,174.3300018310547,172.75999450683594,615.6876831054688,437.5799865722656,141.40499877929688,350.718505859375
1733324880,243.8699951171875,219.0301055908203,719.0900268554688,171.8498992919922,983.5902709960938,174.27369689941406,172.6999969482422,615.6900024414062,437.3800048828125,141.38499450683594,351.24810791015625
1733324940,243.8551025390625,219.05999755859375,719.0,171.74000549316406,984.2000122070312,174.35890197753906,172.78500366210938,615.6998901367188,437.297607421875,141.36090087890625,350.840087890625
1733325000,243.80999755859375,219.28289794921875,719.4099731445312,171.9600067138672,984.4500122070312,174.5399932861328,172.97999572753906,616.9799194335938,437.30999755859375,141.32000732421875,351.3949890136719
1733325060,243.83999633789062,219.4604949951172,719.6672973632812,171.92999267578125,983.760009765625,174.5,172.9199981689453,616.739990234375,437.2799987792969,141.4149932861328,351.2799987792969
1733325120,243.7100067138672,219.14500427246094,719.1500244140625,171.7899932861328,983.5,174.5,172.9499969482422,616.6400146484375,437.1650085449219,141.44500732421875,351.25
1733325180,243.60000610351562,219.22999572753906,719.9199829101562,172.1199951171875,983.0449829101562,174.5500030517578,173.0030059814453,617.0927734375,437.0198974609375,141.75709533691406,351.3800048828125
1733325240,243.5500030517578,219.16000366210938,719.4650268554688,172.00999450683594,982.7650146484375,174.47000122070312,172.90029907226562,617.3800048828125,437.0199890136719,141.73989868164062,351.5
1733325300,243.4886932373047,218.7628936767578,719.655029296875,171.71499633789062,982.8449096679688,173.91000366210938,172.34500122070312,615.47998046875,436.4700012207031,141.7100067138672,350.4599914550781
1733325360,243.27999877929688,218.7899932861328,720.0,171.3699951171875,982.5449829101562,174.13999938964844,172.57000732421875,615.2949829101562,436.4599914550781,141.5500030517578,350.7650146484375
1733325420,243.44000244140625,218.58999633789062,719.5499877929688,171.27000427246094,981.7949829101562,174.1199951171875,172.5449981689453,614.4321899414062,436.33099365234375,141.73500061035156,350.94500732421875
1733325480,243.36000061035156,218.6300048828125,719.3300170898438,171.46499633789062,982.219970703125,174.4550018310547,172.89500427246094,615.2380981445312,436.94500732421875,141.97999572753906,351.43011474609375
1733325540,243.6300048828125,218.92999267578125,720.0,171.7899932861328,981.8800048828125,174.61000061035156,173.0500946044922,615.8049926757812,437.9200134277344,142.02999877929688,350.9200134277344
1733325600,243.625,218.85000610351562,720.4199829101562,172.05999755859375,981.9400024414062,174.72999572753906,173.19000244140625,615.5302124023438,438.17999267578125,142.05999755859375,351.0249938964844
1733325660,243.4217987060547,218.8863983154297,720.1199951171875,172.1300048828125,981.7999877929688,174.67999267578125,173.10499572753906,615.2349853515625,437.9125061035156,142.10000610351562,350.7073059082031
1733325720,243.47000122070312,219.07000732421875,720.219970703125,172.23500061035156,982.8499755859375,174.55999755859375,173.02499389648438,615.530029296875,437.70001220703125,142.1240997314453,350.8681945800781
1733325780,243.4499969482422,219.0399932861328,720.280029296875,171.86000061035156,983.0050048828125,174.50999450683594,172.9550018310547,615.5850219726562,437.2799987792969,141.96090698242188,350.9150085449219
1733325840,243.32240295410156,218.82000732421875,720.5650024414062,171.77310180664062,983.0050048828125,174.4550018310547,172.90499877929688,615.2949829101562,437.0249938964844,141.87060546875,350.7200012207031
1733325900,243.32000732421875,218.89999389648438,720.9998779296875,171.92999267578125,983.0150146484375,174.63999938964844,173.125,615.1599731445312,437.07000732421875,141.99009704589844,350.9602966308594
1733325960,243.3000030517578,218.77000427246094,720.5999755859375,171.9199981689453,983.02001953125,174.59019470214844,173.05999755859375,615.0800170898438,437.489990234375,141.83999633789062,351.10870361328125
1733326020,243.33999633789062,218.83250427246094,720.4500122070312,171.94000244140625,983.364990234375,174.63999938964844,173.11000061035156,614.3494262695312,437.75,141.91000366210938,351.31500244140625
1733326080,243.44000244140625,218.74000549316406,720.8800048828125,171.96499633789062,983.3800048828125,174.66000366210938,173.1199951171875,614.469970703125,438.05999755859375,141.8804931640625,351.7560119628906
1733326140,243.4499969482422,218.44000244140625,720.8499755859375,171.82000732421875,983.5535888671875,174.74000549316406,173.1999969482422,614.3350219726562,438.1199951171875,141.8000030517578,351.44000244140625
1733326200,243.39999389648438,218.3350067138672,720.35498046875,171.5399932861328,983.3800048828125,174.7899932861328,173.24000549316406,614.0700073242188,437.92498779296875,141.7899932861328,350.9599914550781
1733326260,243.3699951171875,218.5699005126953,720.2050170898438,171.39999389648438,983.27001953125,174.9199981689453,173.3800048828125,614.155029296875,437.8599853515625,141.87010192871094,351.4574890136719
1733326320,243.52000427246094,218.9199981689453,720.3400268554688,171.44810485839844,984.0999755859375,175.13949584960938,173.57000732421875,614.9149780273438,438.31500244140625,142.0449981689453,352.5
1733326380,243.5500030517578,219.0,720.6696166992188,171.26499938964844,984.1300048828125,175.27000427246094,173.75,614.5701293945312,438.3699951171875,141.92999267578125,352.25
1733326440,243.52999877929688,218.97500610351562,720.739990234375,171.18499755859375,984.2321166992188,175.39500427246094,173.84500122070312,615.0723266601562,438.57501220703125,141.9300994873047,353.1300048828125
1733326500,243.59500122070312,219.0399932861328,721.567626953125,170.95199584960938,984.3599853515625,175.44000244140625,173.9499969482422,615.3049926757812,438.5199890136719,142.1199951171875,353.3599853515625
1733326560,243.66000366210938,219.0500946044922,721.1599731445312,170.9595947265625,983.9299926757812,175.51499938964844,174.0,614.3900146484375,438.3800048828125,142.10000610351562,353.7427978515625
1733326620,243.58999633789062,219.19500732421875,721.3150024414062,171.14500427246094,984.5999145507812,175.52999877929688,174.01499938964844,614.119873046875,438.2749938964844,142.16400146484375,353.9811096191406
1733326680,243.4250030517578,219.1999969482422,721.22998046875,171.0800018310547,984.02001953125,175.4019012451172,173.8800048828125,612.6270141601562,437.70001220703125,142.02999877929688,353.44500732421875
1733326740,243.47999572753906,219.1999969482422,721.510009765625,171.14999389648438,983.9949951171875,175.2899932861328,173.75999450683594,612.9998779296875,437.55999755859375,142.1309051513672,353.57000732421875
1733326800,243.47000122070312,219.3636016845703,721.6680297851562,171.09500122070312,983.9849853515625,175.42999267578125,173.90499877929688,612.5050048828125,437.7200012207031,142.05999755859375,353.7889099121094
1733326860,243.63499450683594,219.5399932861328,721.4600219726562,171.02999877929688,983.5,175.4550018310547,173.94790649414062,612.4199829101562,437.8399963378906,142.07009887695312,353.9200134277344
1733326920,243.45860290527344,219.47000122070312,721.8800048828125,170.97000122070312,984.47998046875,175.5,173.97500610351562,611.6400146484375,437.989990234375,142.09039306640625,353.4931945800781
1733326980,243.44000244140625,219.6199951171875,721.7899780273438,170.86500549316406,984.35302734375,175.60000610351562,174.0800018310547,610.0900268554688,438.0400085449219,142.02000427246094,353.4270935058594
1733327040,243.39999389648438,219.5500030517578,721.4349975585938,170.90499877929688,984.2244873046875,175.47000122070312,173.92889404296875,609.5744018554688,438.29998779296875,142.08639526367188,353.29278564453125
1733327100,243.4499969482422,219.6757049560547,721.8499755859375,171.00750732421875,984.0861206054688,175.25010681152344,173.7100067138672,610.4500122070312,438.6000061035156,142.32000732421875,352.9093933105469
1733327160,243.44000244140625,219.7183074951172,721.9500122070312,170.99000549316406,984.2000122070312,175.02420043945312,173.46929931640625,609.8699951171875,438.29998779296875,142.31089782714844,352.99920654296875
1733327220,243.4001007080078,219.7050018310547,720.0650024414062,170.75999450683594,983.7293090820312,174.9600067138672,173.42999267578125,610.1395874023438,438.0199890136719,142.28990173339844,352.8699035644531
1733327280,243.50970458984375,219.82000732421875,720.3088989257812,170.6649932861328,983.610107421875,175.24000549316406,173.6999969482422,610.8461303710938,438.3550109863281,142.2998046875,352.8399963378906
1733327340,243.4217071533203,219.97500610351562,719.7550048828125,170.69979858398438,984.1799926757812,175.22000122070312,173.66000366210938,610.602783203125,438.5050048828125,142.131103515625,353.1199951171875
1733327400,243.33999633789062,219.8300018310547,720.2100219726562,170.4250030517578,984.0659790039062,175.1215057373047,173.60009765625,610.739990234375,438.2106018066406,142.09500122070312,352.6564025878906
1733327460,243.34689331054688,219.55430603027344,720.20068359375,170.3419952392578,984.375,175.2490997314453,173.7100067138672,610.510009765625,438.5101013183594,141.81129455566406,352.9200134277344
1733327520,243.35000610351562,219.61500549316406,721.1306762695312,170.41009521484375,984.2550048828125,175.3300018310547,173.7830047607422,610.5499877929688,438.731689453125,141.94009399414062,353.1000061035156
1733327580,243.41000366210938,219.5399932861328,721.9299926757812,170.30499267578125,984.4550170898438,175.27999877929688,173.75,609.9840087890625,438.57501220703125,141.7949981689453,352.92999267578125
1733327640,243.35000610351562,219.61000061035156,721.388916015625,170.30499267578125,984.4199829101562,175.3000030517578,173.74000549316406,609.85498046875,438.4100036621094,141.7949981689453,353.1400146484375
1733327700,243.2050018310547,219.66000366210938,721.8300170898438,170.21499633789062,985.2000122070312,175.2082061767578,173.64999389648438,609.5,438.489990234375,141.7010955810547,353.2107849121094
1733327760,243.32000732421875,219.78500366210938,721.9249877929688,170.07000732421875,985.77001953125,175.3300018310547,173.77000427246094,610.3800048828125,438.5050048828125,141.72000122070312,353.0911865234375
1733327820,243.48129272460938,219.97540283203125,722.739990234375,170.125,986.010009765625,175.4600067138672,173.9149932861328,610.1152954101562,438.94500732421875,141.9001007080078,353.3100891113281
1733327880,243.52000427246094,219.85000610351562,722.6799926757812,169.9600067138672,986.1400146484375,175.51669311523438,173.97000122070312,609.7899780273438,438.55999755859375,142.0399932861328,353.3100891113281
1733327940,243.46499633789062,219.6938018798828,722.3300170898438,169.9949951171875,986.1400146484375,175.53500366210938,173.97999572753906,609.8599853515625,438.9700927734375,141.9875946044922,353.2900085449219
1733328000,243.73719787597656,219.72999572753906,722.8699951171875,170.02999877929688,986.2999877929688,175.5500030517578,174.00999450683594,610.3699951171875,439.239990234375,141.97000122070312,353.6499938964844
1733328060,243.62559509277344,219.90499877929688,722.85498046875,170.07000732421875,986.2999877929688,175.54010009765625,174.00999450683594,610.4199829101562,439.5400085449219,142.10000610351562,353.2349853515625
1733328120,243.65499877929688,219.49000549316406,722.5900268554688,170.11000061035156,986.5,175.4980926513672,173.9499969482422,609.8250122070312,438.9599914550781,142.08360290527344,353.2200012207031
1733328180,243.69000244140625,219.42999267578125,722.6099853515625,170.31500244140625,986.1300048828125,175.55999755859375,174.02999877929688,608.3588256835938,438.510009765625,142.1719970703125,353.2914123535156
1733328240,243.6699981689453,219.41000366210938,721.8250122070312,170.3249969482422,986.989990234375,175.50999450683594,173.9550018310547,607.8499755859375,438.27349853515625,142.20030212402344,353.5199890136719
1733328300,243.6300048828125,219.41000366210938,722.02001953125,170.5399932861328,987.4500122070312,175.4600067138672,173.8800048828125,607.8099975585938,438.3699951171875,142.29989624023438,353.72021484375
1733328360,243.56210327148438,219.5,720.97998046875,170.56500244140625,987.530029296875,175.3800048828125,173.80999755859375,607.9998779296875,438.330810546875,142.4250030517578,354.19989013671875
1733328420,243.61709594726562,219.60060119628906,720.9149780273438,170.42999267578125,987.359375,175.40499877929688,173.83999633789062,607.9149780273438,438.2099914550781,142.51100158691406,354.67999267578125
1733328480,243.50999450683594,219.67999267578125,720.4099731445312,170.13999938964844,987.780029296875,175.3000030517578,173.73440551757812,607.7133178710938,438.1700134277344,142.43499755859375,353.75
1733328540,243.4676055908203,219.5850067138672,720.4808959960938,169.97999572753906,987.4168090820312,175.4499969482422,173.8800048828125,607.1699829101562,438.6698913574219,142.36830139160156,353.54998779296875
1733328600,243.3800048828125,219.5399932861328,720.6500244140625,169.64999389648438,986.2200927734375,175.4600067138672,173.92999267578125,607.4600219726562,438.4599914550781,142.42999267578125,353.05999755859375
1733328660,243.47000122070312,219.30360412597656,720.7999877929688,169.4250030517578,987.3350219726562,175.5,173.97500610351562,607.989990234375,438.9527893066406,142.47650146484375,352.5430908203125
1733328720,243.40499877929688,219.28500366210938,721.1099853515625,169.5955047607422,988.2399291992188,175.52000427246094,174.00999450683594,608.2048950195312,439.1600036621094,142.57000732421875,352.5249938964844
1733328780,243.40289306640625,219.25999450683594,720.5,169.48989868164062,988.239990234375,175.54550170898438,174.0050048828125,607.969970703125,439.05499267578125,142.47999572753906,352.9292907714844
1733328840,243.35000610351562,219.23500061035156,720.510009765625,169.3000030517578,988.0401000976562,175.49000549316406,173.92999267578125,607.489990234375,439.2062072753906,142.45989990234375,353.0863037109375
1733328900,243.3300018310547,218.94000244140625,720.239990234375,169.14999389648438,987.6699829101562,175.35000610351562,173.7899932861328,606.8200073242188,439.0249938964844,142.3101043701172,352.8323059082031
1733328960,243.31019592285156,218.93699645996094,720.1500244140625,169.41000366210938,987.6312255859375,175.44419860839844,173.91000366210938,607.0,439.1650085449219,142.3227996826172,352.3599853515625
1733329020,243.3300018310547,218.8800048828125,719.8499755859375,169.47000122070312,987.8300170898438,175.38999938964844,173.86000061035156,606.6636962890625,438.9999084472656,142.5050048828125,352.5299987792969
1733329080,243.3450927734375,218.59170532226562,719.6500854492188,169.75999450683594,987.7550048828125,175.36549377441406,173.85000610351562,606.844970703125,438.8924865722656,142.47000122070312,352.7380065917969
1733329140,243.3300018310547,218.7550048828125,719.7550048828125,169.7899932861328,987.1400146484375,175.2949981689453,173.77000427246094,606.780029296875,438.20001220703125,142.40040588378906,352.6260986328125
1733329200,243.2050018310547,218.6215057373047,720.375,169.89999389648438,986.5599975585938,175.2064971923828,173.67999267578125,606.8300170898438,437.91400146484375,142.46090698242188,352.3399963378906
1733329260,243.25,218.47999572753906,720.6199951171875,169.97000122070312,986.5800170898438,175.2642059326172,173.72500610351562,607.6400146484375,437.92999267578125,142.64990234375,352.6000061035156
1733329320,243.26849365234375,218.4447021484375,720.7050170898438,170.0,987.0399780273438,175.2801055908203,173.73500061035156,607.780029296875,437.6499938964844,142.7100067138672,352.8599853515625
1733329380,243.1199951171875,218.2100067138672,720.25,169.66000366210938,986.7949829101562,175.19000244140625,173.65499877929688,607.8117065429688,437.5199890136719,142.6199951171875,352.6499938964844
1733329440,243.00999450683594,218.25979614257812,720.3300170898438,169.55999755859375,986.8200073242188,175.47000122070312,173.94000244140625,607.8699951171875,437.260009765625,142.5800018310547,352.6400146484375
1733329500,242.9600067138672,218.24000549316406,720.4500122070312,169.71969604492188,986.9249877929688,175.50509643554688,173.97000122070312,607.9400024414062,437.2401123046875,142.6699981689453,352.78448486328125
1733329560,242.8800048828125,218.25,720.7999877929688,169.9199981689453,986.9149780273438,175.5399932861328,174.00999450683594,607.6799926757812,437.3599853515625,142.8699951171875,352.6400146484375
1733329620,242.89999389648438,218.06500244140625,720.7750244140625,169.73260498046875,986.7999877929688,175.52999877929688,173.99000549316406,607.5401000976562,437.4200134277344,142.87010192871094,352.4700012207031
1733329680,242.96499633789062,218.17010498046875,720.489990234375,169.69000244140625,986.47998046875,175.4906005859375,173.96499633789062,607.9600219726562,437.2699890136719,142.97999572753906,352.5950012207031
1733329740,242.90499877929688,218.27000427246094,721.0250244140625,169.6425018310547,986.1300048828125,175.4499969482422,173.9250030517578,608.6400146484375,437.4549865722656,142.9499969482422,352.5400085449219
1733329800,242.7301025390625,218.33999633789062,720.8099975585938,169.32000732421875,986.4697875976562,175.5,173.9499969482422,607.865478515625,437.3599853515625,142.99000549316406,352.159912109375
1733329860,242.7429962158203,218.27999877929688,721.2100219726562,169.4600067138672,986.25,175.3533935546875,173.8000030517578,607.4299926757812,437.18499755859375,143.13540649414062,352.159912109375
1733329920,242.5800018310547,217.7899932861328,721.030029296875,169.41000366210938,985.4199829101562,175.30999755859375,173.75999450683594,607.0700073242188,436.75,143.21009826660156,351.989990234375
1733329980,242.6300048828125,217.89999389648438,720.72998046875,169.35499572753906,985.7999877929688,175.22500610351562,173.67999267578125,606.2949829101562,436.8599853515625,143.14500427246094,352.04998779296875
1733330040,242.7115020751953,218.0865020751953,719.8800048828125,169.14999389648438,986.6199951171875,175.30999755859375,173.75999450683594,605.1525268554688,436.9200134277344,143.25999450683594,352.1600036621094
1733330100,242.63380432128906,217.92999267578125,720.219970703125,169.06919860839844,986.6199951171875,175.25,173.71290588378906,606.4000244140625,436.8299865722656,143.39500427246094,352.3999938964844
1733330160,242.53700256347656,218.02000427246094,719.8900146484375,168.99000549316406,986.4099731445312,175.13499450683594,173.5800018310547,606.840087890625,436.6099853515625,143.47000122070312,352.5400085449219
1733330220,242.4199981689453,217.97000122070312,719.594970703125,169.00999450683594,986.5399780273438,175.11990356445312,173.55999755859375,606.3250122070312,436.5950012207031,143.49000549316406,352.4800109863281
1733330280,242.36000061035156,217.93499755859375,719.39501953125,168.90499877929688,985.9550170898438,175.07369995117188,173.48500061035156,606.4000244140625,436.7203063964844,143.36500549316406,352.4700012207031
1733330340,242.28500366210938,218.0294952392578,718.7000122070312,168.94000244140625,985.8782958984375,175.18499755859375,173.61000061035156,606.4400024414062,436.7289123535156,143.2550048828125,352.1509094238281
1733330400,242.13499450683594,217.69000244140625,718.8699951171875,168.8249969482422,985.7617797851562,175.06500244140625,173.4949951171875,606.3900146484375,436.73748779296875,143.3477020263672,352.3197021484375
1733330460,242.24000549316406,217.6699981689453,719.1400146484375,168.8800048828125,985.7260131835938,175.07000732421875,173.5,605.9500122070312,436.5,143.1699981689453,352.619384765625
1733330520,242.2050018310547,217.85499572753906,719.0999755859375,169.08999633789062,985.9349975585938,175.17999267578125,173.60499572753906,606.2100219726562,436.69000244140625,143.27499389648438,352.4100036621094
1733330580,242.16000366210938,217.77999877929688,719.1749877929688,169.02499389648438,984.4199829101562,175.17379760742188,173.60130310058594,605.7000122070312,436.5249938964844,142.9499053955078,352.5599060058594
1733330640,242.14999389648438,217.85000610351562,718.4949951171875,168.9199981689453,984.4199829101562,175.22830200195312,173.64999389648438,605.9000244140625,436.6400146484375,143.0469970703125,352.8699035644531
1733330700,242.36000061035156,217.84500122070312,718.1749877929688,168.85000610351562,984.6799926757812,175.13999938964844,173.57000732421875,606.6298828125,436.6050109863281,143.09010314941406,352.489990234375
1733330760,242.4600067138672,217.67999267578125,718.47998046875,168.9759063720703,983.8800048828125,175.11000061035156,173.52999877929688,606.5399780273438,436.510009765625,143.1750030517578,352.0498962402344
1733330820,242.5865020751953,218.06689453125,718.47998046875,169.0,983.75,175.13999938964844,173.57000732421875,606.9299926757812,436.625,143.18499755859375,352.2200012207031
1733330880,242.47000122070312,218.1300048828125,719.2100219726562,169.0449981689453,984.2147216796875,175.22999572753906,173.6699981689453,607.0449829101562,436.6549987792969,143.06480407714844,352.010009765625
1733330940,242.52000427246094,218.15919494628906,720.0,169.2449951171875,984.260009765625,175.1999969482422,173.59500122070312,607.6849975585938,436.7088928222656,143.0301055908203,352.3800048828125
1733331000,242.47999572753906,218.05999755859375,719.875,169.16000366210938,984.22998046875,175.01499938964844,173.4199981689453,607.27001953125,436.7250061035156,143.0850067138672,352.3800048828125
1733331060,242.44500732421875,217.89999389648438,719.8800048828125,169.28500366210938,984.22998046875,175.02000427246094,173.42999267578125,606.9580078125,436.7300109863281,143.1898956298828,352.45001220703125
1733331120,242.3300018310547,218.0500030517578,719.6599731445312,169.2899932861328,984.6400146484375,174.9499969482422,173.3699951171875,607.2349853515625,436.7300109863281,143.1291961669922,352.3999938964844
1733331180,242.33889770507812,218.03399658203125,719.6599731445312,169.06500244140625,984.3300170898438,175.00999450683594,173.4499969482422,607.9739990234375,436.7049865722656,143.16000366210938,352.08489990234375
1733331240,242.4149932861328,217.89999389648438,719.6599731445312,169.00999450683594,984.5999755859375,175.0500030517578,173.460205078125,608.0281982421875,436.7099914550781,143.27499389648438,351.99688720703125
1733331300,242.44000244140625,217.99000549316406,719.2750244140625,169.10000610351562,984.4199829101562,174.94000244140625,173.4149932861328,608.25,436.7099914550781,143.42849731445312,351.6449890136719
1733331360,242.41859436035156,218.1999969482422,719.0399780273438,169.2050018310547,984.6599731445312,175.0500030517578,173.47999572753906,608.47998046875,437.05999755859375,143.48880004882812,351.6099853515625
1733331420,242.4600067138672,218.1999969482422,719.239990234375,169.27999877929688,984.7100219726562,175.05499267578125,173.5,608.6799926757812,437.1099853515625,143.59849548339844,352.0400085449219
1733331480,242.51499938964844,218.14999389648438,719.4249877929688,169.57809448242188,984.7100219726562,175.10000610351562,173.5699005126953,608.35498046875,437.0190124511719,143.64120483398438,352.010009765625
1733331540,242.5,218.19500732421875,719.4249877929688,169.27000427246094,984.9199829101562,175.1199951171875,173.57249450683594,608.25,436.9700012207031,143.60000610351562,352.0299987792969
1733331600,242.35000610351562,218.28500366210938,719.8800048828125,169.27000427246094,984.6900024414062,175.22000122070312,173.6750030517578,608.1199951171875,437.29998779296875,143.63999938964844,352.1200866699219
1733331660,242.27000427246094,218.33819580078125,719.927001953125,169.4199981689453,984.989990234375,175.22000122070312,173.64999389648438,608.719970703125,437.5885009765625,143.7899932861328,352.3472900390625
1733331720,242.1649932861328,218.42999267578125,719.5,169.22999572753906,984.8200073242188,175.24000549316406,173.67889404296875,608.5800170898438,437.510009765625,143.92990112304688,352.2898864746094
1733331780,242.08009338378906,218.53990173339844,719.1099853515625,169.1999969482422,984.9249877929688,175.23370361328125,173.64999389648438,608.7000122070312,437.2300109863281,143.93499755859375,352.2699890136719
1733331840,242.02000427246094,218.58999633789062,719.1900024414062,169.32000732421875,984.9249877929688,175.25999450683594,173.67999267578125,608.843017578125,437.3800048828125,143.94500732421875,352.1604919433594
1733331900,241.99000549316406,218.6300048828125,719.1900024414062,169.25999450683594,984.9249877929688,175.26400756835938,173.67999267578125,608.5499877929688,437.25,144.00010681152344,352.33648681640625
1733331960,242.0399932861328,218.5800018310547,718.989990234375,169.2100067138672,984.9249877929688,175.25999450683594,173.7050018310547,608.4199829101562,437.123291015625,144.0850067138672,352.24609375
1733332020,242.03500366210938,218.56500244140625,718.989990234375,169.11000061035156,984.9249877929688,175.2100067138672,173.6300048828125,608.5599975585938,437.1449890136719,144.03729248046875,351.80010986328125
1733332080,241.94949340820312,218.57040405273438,718.989990234375,169.0699005126953,985.5549926757812,175.16409301757812,173.5749969482422,608.61767578125,436.9700012207031,144.07440185546875,351.8399963378906
1733332140,242.0800018310547,218.7100067138672,718.60498046875,169.0449981689453,985.1199951171875,175.13999938964844,173.57000732421875,608.89990234375,437.0299987792969,143.97999572753906,351.79998779296875
1733332200,242.0800018310547,218.72000122070312,718.594970703125,169.1300048828125,985.1199951171875,175.22000122070312,173.64010620117188,608.9000244140625,437.05999755859375,144.11500549316406,351.5
1733332260,242.10000610351562,218.3800048828125,718.7999877929688,169.0399932861328,985.4500122070312,175.11309814453125,173.5399932861328,608.4000244140625,436.7567138671875,144.10000610351562,351.6474914550781
1733332320,242.1199951171875,218.30499267578125,719.239990234375,169.07000732421875,985.6500244140625,175.1300048828125,173.5500030517578,608.7399291992188,436.75,144.18870544433594,351.6700134277344
1733332380,242.10000610351562,218.38999938964844,718.2999877929688,169.13499450683594,985.4633178710938,175.19000244140625,173.6199951171875,608.8499755859375,436.875,144.29010009765625,351.4201965332031
1733332440,242.06500244140625,218.47000122070312,718.469970703125,169.14500427246094,985.4199829101562,175.24749755859375,173.6999969482422,608.8701782226562,436.8699951171875,144.25,351.0971984863281
1733332500,242.1300048828125,218.6199951171875,719.0750122070312,169.0742950439453,985.5999755859375,175.2449951171875,173.6999969482422,609.510498046875,437.1600036621094,144.1790008544922,351.2132873535156
1733332560,242.10499572753906,218.5998992919922,718.760009765625,168.72999572753906,985.5999755859375,175.30999755859375,173.77999877929688,609.9500122070312,437.17999267578125,144.05990600585938,351.05609130859375
1733332620,242.06619262695312,218.38999938964844,719.0900268554688,168.75999450683594,985.7449951171875,175.27999877929688,173.74000549316406,610.0150146484375,437.60870361328125,144.10499572753906,351.1700134277344
1733332680,241.99000549316406,218.44000244140625,719.0900268554688,168.6300048828125,985.1900024414062,175.3101043701172,173.77999877929688,610.3004760742188,437.6400146484375,144.1199951171875,351.139892578125
1733332740,241.8300018310547,218.55499267578125,719.3900146484375,168.8699951171875,985.1900024414062,175.45199584960938,173.9250030517578,610.4000854492188,437.4820861816406,144.22540283203125,351.04998779296875
1733332800,241.85989379882812,218.44000244140625,719.3900146484375,168.95339965820312,985.530029296875,175.4600067138672,173.947998046875,610.330078125,437.5799865722656,144.3699951171875,351.239990234375
1733332860,241.5301971435547,218.2760009765625,719.5800170898438,168.9499969482422,985.25,174.42999267578125,172.8780059814453,609.0399780273438,436.5,144.3800048828125,350.7749938964844
1733332920,241.72999572753906,218.42999267578125,719.5800170898438,168.97000122070312,985.5549926757812,174.9600067138672,173.44000244140625,609.52001953125,436.989990234375,144.50999450683594,350.9100036621094
1733332980,241.87559509277344,218.63999938964844,720.0,168.98500061035156,985.5549926757812,175.25,173.74000549316406,609.8300170898438,437.3299865722656,144.4691925048828,351.1376037597656
1733333040,242.0399932861328,218.56500244140625,720.3200073242188,169.0500030517578,985.9998779296875,175.24679565429688,173.73500061035156,610.4400024414062,437.45330810546875,144.32000732421875,351.1600036621094
1733333100,241.9571075439453,218.36000061035156,720.27001953125,168.92999267578125,986.5349731445312,175.25,173.74940490722656,610.4500122070312,437.4361877441406,144.35499572753906,351.0555114746094
1733333160,242.08990478515625,218.47500610351562,720.2113037109375,168.99859619140625,986.594970703125,175.3699951171875,173.8300018310547,610.2401123046875,437.5141906738281,144.43499755859375,351.4737854003906
1733333220,242.1269989013672,218.5395050048828,720.0800170898438,169.0,986.8900146484375,175.44000244140625,173.91000366210938,610.4124755859375,437.5899963378906,144.39120483398438,351.4978942871094
1733333280,242.08999633789062,218.45359802246094,719.510009765625,168.97999572753906,986.8900146484375,175.38999938964844,173.84500122070312,610.3499755859375,437.5249938964844,144.39999389648438,351.44500732421875
1733333340,242.03990173339844,218.36000061035156,719.4849853515625,168.93499755859375,987.0599975585938,175.32000732421875,173.7899932861328,610.2249755859375,437.5,144.5749969482422,351.18499755859375
1733333400,242.04629516601562,218.27000427246094,719.8200073242188,168.93499755859375,986.9199829101562,175.2458953857422,173.72000122070312,609.739990234375,437.2799987792969,144.4199981689453,350.93450927734375
1733333460,242.06930541992188,218.1595001220703,719.3300170898438,168.86000061035156,986.6400146484375,175.1759033203125,173.6300048828125,609.6599731445312,437.29998779296875,144.38099670410156,350.7950134277344
1733333520,242.06239318847656,218.15289306640625,719.823974609375,168.94000244140625,987.3499145507812,175.16000366210938,173.62669372558594,609.4901123046875,437.44500732421875,144.38499450683594,350.8500061035156
1733333580,242.08999633789062,218.11000061035156,719.5999755859375,168.9600067138672,986.9600219726562,175.05479431152344,173.5543975830078,609.0430297851562,437.6499938964844,144.24989318847656,350.9512939453125
1733333640,241.91000366210938,217.92999267578125,719.4349975585938,168.93519592285156,987.6900024414062,175.10000610351562,173.57000732421875,609.0001220703125,437.5780944824219,144.2050018310547,350.9949951171875
1733333700,241.75599670410156,218.125,719.4349975585938,168.94850158691406,987.2100219726562,175.11000061035156,173.57220458984375,608.5850219726562,437.3157958984375,144.09500122070312,351.1000061035156
